# PackageID; Layer; Column; Row; TS; TS1; TS2; TriggerTS; TriggerID; ext. TS; ext. TS2; FIFO overflow
50	2	60	300	600	-1	85	23036957696	61647	23036959320	1841877	0
51	3	74	15	746	-1	30	23048631296	1811	23048632042	13514526	0
51	3	74	16	742	-1	83	23048631296	1811	23048632038	13514707	0
51	2	37	25	175	-1	123	23050892288	2915	23050892463	15774971	0
53	3	131	350	236	-1	118	23654749184	35623	23654750444	15653110	0
53	3	131	351	236	-1	118	23654749184	35623	23654750444	15653110	0
53	3	130	102	239	-1	30	23654749184	35623	23654750447	15653150	0
53	3	129	104	236	-1	35	23654749184	35623	23654750444	15653155	0
53	3	130	101	241	-1	28	23654749184	35623	23654750449	15653276	0
53	3	131	103	235	-1	52	23654749184	35623	23654750443	15653300	0
53	3	131	102	235	-1	52	23654749184	35623	23654750443	15653300	0
54	3	5	284	141	-1	101	23672286208	44186	23672287373	16412901	0
55	3	39	197	579	-1	80	23679847424	47878	23679849027	7197392	0
55	3	38	195	581	-1	82	23679847424	47878	23679849029	7197394	0
55	3	37	193	583	-1	76	23679847424	47878	23679849031	7197388	0
55	3	36	192	579	-1	74	23679847424	47878	23679849027	7197386	0
55	3	38	196	579	-1	78	23679847424	47878	23679849027	7197390	0
55	3	37	194	583	-1	76	23679847424	47878	23679849031	7197388	0
55	3	36	191	578	-1	93	23679847424	47878	23679849026	7197405	0
55	4	39	161	755	-1	31	23679937536	47922	23679939315	7287583	0
55	4	39	163	749	-1	40	23679937536	47922	23679939309	7287592	0
56	4	107	12	375	-1	4	23686394880	51075	23686395255	13743620	0
56	4	64	169	834	-1	74	23686503424	51128	23686505282	13853642	0
56	4	64	168	828	-1	85	23686505472	51129	23686505276	13853653	0
56	4	64	167	827	-1	91	23686505472	51129	23686505275	13853659	0
57	4	12	3	276	-1	62	23699346432	57399	23699347732	9918910	0
57	4	11	2	277	-1	62	23699346432	57399	23699347733	9918910	0
57	4	12	2	277	-1	63	23699346432	57399	23699347733	9918911	0
57	4	11	3	275	-1	114	23699346432	57399	23699347731	9918962	0
57	1	16	292	899	-1	66	23699399680	57425	23699401603	9972674	0
57	1	16	290	899	-1	106	23699401728	57426	23699401603	9972714	0
57	1	16	291	898	-1	5	23699401728	57426	23699401602	9972741	0
57	2	117	33	28	-1	14	23699426304	57438	23699426332	9997326	0
57	2	117	32	28	-1	14	23699426304	57438	23699426332	9997326	0
57	2	117	28	27	-1	15	23699426304	57438	23699426331	9997455	0
57	2	117	213	27	-1	57	23699426304	57438	23699426331	9997497	0
57	2	117	214	27	-1	60	23699426304	57438	23699426331	9997500	0
57	2	117	215	28	-1	50	23699426304	57438	23699426332	9997490	0
57	2	117	216	30	-1	47	23699426304	57438	23699426334	9997487	0
57	2	117	217	30	-1	43	23699426304	57438	23699426334	9997611	0
57	2	117	218	27	-1	61	23699426304	57438	23699426331	9997629	0
57	2	117	219	27	-1	65	23699426304	57438	23699426331	9997633	0
57	4	27	258	654	-1	71	23699426304	57438	23699426958	9998023	0
57	4	27	256	653	-1	124	23699426304	57438	23699426957	9998076	0
57	4	27	257	653	-1	121	23699426304	57438	23699426957	9998073	0
57	4	105	364	708	-1	98	23703616512	59484	23703617220	14188258	0
57	4	121	161	706	-1	26	23703616512	59484	23703617218	14188314	0
57	4	103	111	716	-1	16	23703616512	59484	23703617228	14188304	0
57	4	102	110	726	-1	22	23703616512	59484	23703617238	14188310	0
57	4	121	159	709	-1	15	23703616512	59484	23703617221	14188431	0
57	4	105	111	707	-1	26	23703616512	59484	23703617219	14188442	0
57	4	103	110	708	-1	37	23703616512	59484	23703617220	14188453	0
57	4	102	109	720	-1	19	23703616512	59484	23703617232	14188435	0
57	4	122	161	707	-1	43	23703616512	59484	23703617219	14188459	0
57	4	105	112	706	-1	47	23703616512	59484	23703617218	14188463	0
57	4	104	111	706	-1	57	23703616512	59484	23703617218	14188473	0
57	4	121	160	706	-1	86	23703616512	59484	23703617218	14188502	0
57	4	104	110	707	-1	39	23703616512	59484	23703617219	14188455	0
57	4	58	347	0	-1	30	23705424896	60367	23705424896	15995934	0
57	4	60	334	0	-1	45	23705424896	60367	23705424896	15996077	0
57	4	60	335	1021	-1	65	23705424896	60367	23705424893	15996097	0
